Symbol,Date,RMSE,Best_Fit,Upper_Fit,Current,ATH,ATH_Potential
ATOM1-USD,2021-12-12,3.5255641417717487,-80.75555108198341,760.5631476422399,23.69133186340332,44.542789459228516,1.880130239872037
ATRI-USD,2021-12-12,0.030885090842729526,603.7099964646221,14406.430508625579,0.0736980214715004,0.6563529968261719,8.90597852860933
AVA-USD,2021-12-12,0.27163877084843846,-216.81195552336203,1511.585420863458,1.714084506034851,6.247097015380859,3.644567693941831
AVAX-BTC,2021-12-12,0.0004132731906284356,234.52983874616345,326.2305880320966,0.0017129724146798253,0.0023900000378489494,1.3952355667651943
AVAX-USD,2021-12-12,21.9365208320775,324.3383291112698,462.71727991310536,83.82093048095703,134.53103637695312,1.6049814241505793
AXEL-USD,2021-12-12,0.007619400065835083,-69.2665482270298,1671.9567678371282,0.17526023089885712,0.32836300134658813,1.8735739400919014
AXS-USD,2021-12-12,31.399467092511095,-883.4508036277296,11078.577770858668,101.24723052978516,160.35926818847656,1.5838385637748549
BAL-USD,2021-12-12,5.35914244926659,-111.66939487937083,1234.8058670054886,14.870753288269043,38.44414138793945,2.585218155576997
BAND-USD,2021-12-12,2.0416184593075895,184.94844788428023,224.76380809376843,5.204508304595947,21.105472564697266,4.055228914912028
BAT-USD,2021-12-12,0.3370888916893454,187.19453654742662,788.4245017447777,1.1091195344924927,1.7662999629974365,1.5925244376889045
BCD-USD,2021-12-12,0.7322471000642558,195.53428060415774,2848.305016030206,1.3969194889068604,94.2217025756836,67.4496299349474
BCH-USD,2021-12-12,44.52956363621928,103.5711223441417,2324.3847772645895,445.4459228515625,3923.070068359375,8.807062467303519
BCN-USD,2021-12-12,7.321859217549556e-05,300.44332318429434,751.2518273084065,0.0003084448690060526,0.03013399988412857,97.69655102785079
BEAM-USD,2021-12-12,0.11342140516539996,52.6868271873713,93.2101489289563,0.665142297744751,2.9414210319519043,4.422243243175429
BEPRO-USD,2021-12-12,0.0015805528819737655,161.2838421405434,228.17791117402152,0.00660456670448184,0.028008000925183296,4.240702256239936
BHP-USD,2021-12-12,0.024579101171572342,-0.8426039885296,1125.3270949106573,0.48001426458358765,1.7303999662399292,3.6048927998859597
BIP-USD,2021-12-12,0.0002832127346650519,24.194190995441687,7035.51899051713,0.0031664033886045218,0.024163000285625458,7.6310555921538565
BLOCK-USD,2021-12-12,0.42906568563240527,94.15911641406238,887.7383319388277,1.041826605796814,57.164100646972656,54.8691119317808
BNB-BTC,2021-12-12,0.00031060727590949156,75.10380794742433,548.2642777541977,0.011516240425407887,0.012114999815821648,1.05199260941902
BNB-USD,2021-12-12,38.560116583333574,149.49709657162177,467.6084401737842,566.5044555664062,675.68408203125,1.1927250975558226
BNT-USD,2021-12-12,0.25783637774554397,136.7940471010461,1775.3611084540853,3.3631651401519775,23.731000900268555,7.056150950469289
BSV-USD,2021-12-12,15.622491928592112,-153.98341731963762,1628.323811452356,133.1238250732422,441.39434814453125,3.3156675591441616
BTC-USD,2021-12-12,6098.24688069597,88.33341980921729,99.26136060190225,49219.28515625,67566.828125,1.3727714230408765
BTC2-USD,2021-12-12,0.256529515926334,-3.4195126238660722,77.39760020872055,0.7179996371269226,2.3516290187835693,3.275250985075172
BTG-USD,2021-12-12,21.89551001372271,-133.73535743817516,107.00083666554035,43.80229187011719,500.1260070800781,11.417804542352593
BTM-USD,2021-12-12,0.01328197860608076,68.51160159470062,1866.4410586657148,0.0407988466322422,1.165910005569458,28.577033465648793
BTS-USD,2021-12-12,0.011734146094893868,111.4663249415623,441.3859679239667,0.03533748909831047,0.8918920159339905,25.239258325703535
BTT1-USD,2021-12-12,0.00033063894036583784,36.933585816670615,73.5576854497442,0.0033041471615433693,0.01067699957638979,3.2313934744367003
C98-USD,2021-12-12,1.1529343072904013,-1225.6829955851144,15136.74356462484,2.1792361736297607,4.2145490646362305,1.933957005502726
CAKE-USD,2021-12-12,5.247354619327016,-751.9323244436712,-512.5001561682867,11.364322662353516,20.40705108642578,1.795712044856666
CCXX-USD,2021-12-12,3.9261104725827725,-411.3706099073465,-103.96109395667625,54.28689193725586,104.30064392089844,1.92128597160154
CEL-USD,2021-12-12,0.6836393993464429,-102.0374485937339,536.4516642954299,3.8588366508483887,8.013615608215332,2.076692105236818
CELO-USD,2021-12-12,1.039476256291346,133.3324959889515,169.94114721781887,3.805906057357788,7.638002872467041,2.0068816090982677
CELR-USD,2021-12-12,0.026264695866219025,251.07400641482894,1276.2159772637567,0.06802387535572052,0.17510099709033966,2.5741108717296037
CET-USD,2021-12-12,0.007212061252274084,27.499870726840015,548.5576097049815,0.08110609650611877,0.13788199424743652,1.7000200994389427
CHI-USD,2021-12-12,0.1276080028387194,275.17506256220764,900.4749493888667,0.48505157232284546,0.6983109712600708,1.4396633494371647
CHZ-USD,2021-12-12,0.08299169545465622,106.6321414394371,142.38127235647315,0.30145105719566345,0.7739160060882568,2.5673023451562473
CKB-USD,2021-12-12,0.0032789341010195836,182.49501928976065,1600.7754558426786,0.022743243724107742,0.04175800085067749,1.8360617929980756
CLV-USD,2021-12-12,0.09421107821406068,-749.9786253806652,1967.9680210135348,1.1053540706634521,1.4211180210113525,1.2856676957442004
CMT1-USD,2021-12-12,0.002735448251858055,-487.8806006160125,35429.5714840853,0.005666997283697128,0.5626749992370605,99.28979511879587
COLX-USD,2021-12-12,0.0005631454038625975,197.67305676059635,587.6497175344103,0.00018516987620387226,0.018876999616622925,101.94422550587723
COMP-USD,2021-12-12,32.58510285193263,-211.17569835807205,2119.5378697489678,198.48007202148438,854.4813842773438,4.30512431588019
COTI-USD,2021-12-12,0.06685951710412728,151.71655375544725,172.1206909467374,0.3176548182964325,0.6499980092048645,2.0462400434873698
CRO-USD,2021-12-12,0.20202457547949504,-16.290221069647714,724.8067470526523,0.5942352414131165,0.900518000125885,1.5154234171376562
CRU-USD,2021-12-12,3.4792348362408068,-932.8379000345465,4612.148037542248,11.769397735595703,154.72361755371094,13.146264662783926
CRV-USD,2021-12-12,0.725454675013682,260.99361188622436,499.4519973637976,3.6760506629943848,5.91639518737793,1.6094433210446117
CTC1-USD,2021-12-12,0.7397578259302761,-13.265011695872875,696.2747884995827,2.2433981895446777,8.38145923614502,3.7360550949923557
CTSI-USD,2021-12-12,0.20604738041225681,244.53551626952387,278.4701109131718,0.7100585103034973,1.418254017829895,1.9973762686453778
CTXC-USD,2021-12-12,0.16423418923138777,316.67113843156045,1850.7700806898658,0.3472631871700287,2.340859889984131,6.740881200396251
CUDOS-USD,2021-12-12,0.004774992478009523,-1221.459907108604,25899.53154705081,0.030193544924259186,0.056255001574754715,1.8631466333572608
CUT-USD,2021-12-12,0.014713084744119446,46.79508879871286,1002.9147979447375,0.22549837827682495,0.41632500290870667,1.8462438891583526
CVC-USD,2021-12-12,0.08199116482839273,184.95062272555592,1047.0440876150265,0.3538814187049866,1.347890019416809,3.808874804304089
DAG-USD,2021-12-12,0.025259221719136943,10.80462539109346,906.9584094381039,0.16060231626033783,0.4501369893550873,2.8028050892205756
DAI1-USD,2021-12-12,0.003791517158265031,-0.8958990826943847,0.4821814482079745,1.0012167692184448,1.0929510593414307,1.0916228063125573
DASH-USD,2021-12-12,67.62958534993416,118.93868439964406,269.7490260847984,137.41357421875,1550.8499755859375,11.286002743201514
DCN-USD,2021-12-12,8.9094196160337e-05,581.5849101182382,9538.58149260214,1.786519533197861e-05,0.00583899999037385,326.8366162177958
DCR-USD,2021-12-12,23.14939103868425,26.06827367236473,78.40843894051066,77.07229614257812,246.90469360351562,3.2035466174091916
DERO-USD,2021-12-12,3.486659629878626,19.891819911172924,730.9490183169897,13.104639053344727,25.585580825805664,1.9524063746933493
DFI-USD,2021-12-12,0.7865174128930377,9.196957823443586,31.49816425122507,4.612736701965332,5.476743221282959,1.1873088743499065
DGB-USD,2021-12-12,0.011277499611343292,40.70145615140983,87.06549648869412,0.03566355258226395,0.1571349948644638,4.4060387562906325
DGD-USD,2021-12-12,48.688498284814585,102.78726562056607,256.5247694235443,775.4574584960938,920.7476806640625,1.187360661215048
DIVI-USD,2021-12-12,0.033868216270617674,248.43431103341024,1048.622439019028,0.09528779238462448,0.14229199290275574,1.4932866985563178
DMCH-USD,2021-12-12,0.06487928575295965,-103.7668115974123,4964.044054485964,0.3187201917171478,1.811357021331787,5.683220167422898
DMD-USD,2021-12-12,0.6260171324658982,40.30925058334019,263.8182763552273,2.3468761444091797,32.02000045776367,13.643668641842464
DNA1-USD,2021-12-12,0.00015268055050513167,-176.0898018977465,25030.219929545336,0.0004458943149074912,0.034356001764535904,77.04965193750827
DNT-USD,2021-12-12,0.009739237421121578,32.36744986185165,818.1846950879826,0.14026124775409698,0.4032599925994873,2.8750634908543953
DOGE-USD,2021-12-12,0.0625474623139233,250.67890583743457,745.9433111568665,0.16775231063365936,0.684777021408081,4.082072066974445
DOT1-BTC,2021-12-12,9.140384260110937e-05,72.02267616175888,97.8380592540804,0.0005761700449511409,0.0009609999833628535,1.6679103535213222
DOT1-USD,2021-12-12,7.704296028383317,135.60065525834202,177.7157934238152,28.596965789794922,53.88173294067383,1.8841765709249474
DTEP-USD,2021-12-12,0.044257676382230916,144.5253078019253,162.16793931427048,0.21991533041000366,0.331479012966156,1.507302889471854
EGLD-USD,2021-12-12,76.84392802534845,327.3803050150712,536.6949389677263,257.1520080566406,490.3490905761719,1.9068452713313713
ELA-USD,2021-12-12,0.8825982030968071,103.69104498891014,506.80774289555075,2.8594937324523926,89.11260223388672,31.163769034548967
EMC2-USD,2021-12-12,0.15249322688311204,539.0867653951028,10126.183041489272,0.03337594494223595,2.557270050048828,76.62015426004324
ENJ-USD,2021-12-12,0.6260509855130338,85.75551883226132,493.73525571578733,2.595966100692749,4.685819149017334,1.805038651223872
1INCH-USD,2021-12-12,0.29668916346460256,-1321.5935627706833,1546.4064928370221,2.522643804550171,5.674349784851074,2.2493662302288073
BTC-USD,2021-12-12,6070.960540831869,87.99533780497359,98.72797897979598,49725.375,67566.828125,1.3587997702380323
BTC-USD,2021-12-12,6037.588187310959,79.92121529919636,89.89579902840225,50379.84765625,67566.828125,1.34114792458325
BTC-USD,2021-12-12,6037.588187310959,79.92121529919636,91.25085249517977,50379.84765625,67566.828125,1.34114792458325
ETH-BTC,2021-12-12,0.0038917388858771894,-26.395579511389332,441.22715018113195,0.08155810832977295,0.08789999783039093,1.077759153939362
ETH-BTC,2021-12-12,0.0038917388858771894,-26.395579511389332,458.29959851713545,0.08155810832977295,0.08789999783039093,1.077759153939362
1INCH-USD,2021-12-18,0.2832966365871185,-1023.0999852725388,1272.2458868707154,2.5341341495513916,5.674349784851074,2.2391670882362655
AAVE-USD,2021-12-18,74.92970375163824,-284.9179985291043,159.5417307187447,194.68008422851562,632.2664794921875,3.2477203921384823
ABBC-USD,2021-12-18,0.07667604157903439,-5.0981337427071,52.41797883964403,0.17055977880954742,1.2908899784088135,7.568548619251336
ACH-USD,2021-12-18,0.011872243504908172,-24.00517540396262,313.3518575005665,0.05906115844845772,0.15684500336647034,2.6556370969822396
ACT-USD,2021-12-18,0.012592090752061939,563.5320173109865,26139.187127592908,0.006652201525866985,1.3813400268554688,207.65156038706118
ADA-BTC,2021-12-18,1.1232393749380648e-06,-132.76823476857265,994.6225867038702,2.66109018411953e-05,5.999999848427251e-05,2.2547149601442236
ADA-USD,2021-12-18,0.3953097069339864,58.9245430506278,1136.0570305604285,1.2352298498153687,2.9682390689849854,2.4029852172279127
ADK-USD,2021-12-18,0.6110382831522888,-74.91053997899412,1381.899109382236,0.5751410126686096,85.75920104980469,149.1098689900215
ADX-USD,2021-12-18,0.10416733827948793,84.48277348740778,315.57471352754936,0.5498301982879639,3.2708499431610107,5.94883648323725
1INCH-USD,2021-12-18,0.2835987402824646,-1018.440800127564,1170.750796077563,2.543285369873047,5.674349784851074,2.2311101428363584
AAVE-USD,2021-12-18,74.97121369234868,-273.11654666169727,167.22864830443677,193.53810119628906,632.2664794921875,3.266883758722702
ABBC-USD,2021-12-18,0.076694273179572,-8.474233741253167,58.86268480318464,0.17255142331123352,1.2908899784088135,7.4811899759320815
ACH-USD,2021-12-18,0.011876297264337926,-20.507743300933925,333.76668563405616,0.05894923955202103,0.15684500336647034,2.660678993629071
ACT-USD,2021-12-18,0.012587346314477237,503.43565588022267,30123.891654753275,0.006587570067495108,1.3813400268554688,209.68885532943057
ADA-BTC,2021-12-18,1.126747677320476e-06,-123.653572107126,1018.8223403468565,2.672264054126572e-05,5.999999848427251e-05,2.2452870400894374
ADA-USD,2021-12-18,0.39489325862269015,54.10758885926698,1114.8560261925504,1.24301278591156,2.9682390689849854,2.3879392896254363
ADK-USD,2021-12-18,0.6112265389021305,-175.46657895630696,1308.9056473543828,0.5775878429412842,85.75920104980469,148.4781961702797
ADX-USD,2021-12-18,0.10370767083918739,76.89504624356584,314.1909344938239,0.5558744072914124,3.2708499431610107,5.884152787495208
AE-USD,2021-12-18,0.1201969935960128,77.47906499531283,1451.3535239403254,0.15001794695854187,4.990970134735107,33.269153697419846
AEON-USD,2021-12-18,0.060209048075987544,334.3869062059058,5282.299734522941,0.20334622263908386,8.6012601852417,42.298598290207465
AION-USD,2021-12-18,0.08437514819892176,-368.05943424808635,13905.955535932813,0.15037818253040314,10.523200035095215,69.97823659005626
ALGO-USD,2021-12-18,0.18742775616746227,124.52696918679669,134.43181367398068,1.3602383136749268,2.3794798851013184,1.7493110296773868
AMB-USD,2021-12-18,0.007638543328266223,340.2760197768449,12214.730813042457,0.032473374158144,1.6011899709701538,49.307779449478346
AMP1-USD,2021-12-18,0.007171680870864976,-12.521141567054894,33.57193507685257,0.048576001077890396,0.10895399749279022,2.242959384781082
ANKR-USD,2021-12-18,0.02016920134413815,116.15250276557694,861.3556863656138,0.10206974297761917,0.18830500543117523,1.844866068414269
ANT-USD,2021-12-18,0.7502377950336946,23.4386863683002,80.47027752409335,5.860208511352539,13.09957504272461,2.235342823953754
APL-USD,2021-12-18,0.00017626243373052773,3.275632360827485,225.53159860170751,0.0024002280551940203,0.009209999814629555,3.83713530666363
AR-USD,2021-12-18,10.80244173572202,128.86426714862074,157.85737562730068,48.231754302978516,86.2794418334961,1.7888514129407889
ARDR-USD,2021-12-18,0.09110135512453692,179.00197822714463,618.7641553278474,0.2343192994594574,2.100980043411255,8.96631241326655
ARK-USD,2021-12-18,0.45240983328572437,268.5938052978622,2120.2012199227192,1.2606377601623535,10.28600025177002,8.159362329782441
ARRR-USD,2021-12-18,0.19138788521928646,-359.58203441676966,331.8120385982132,1.3048396110534668,13.031026840209961,9.986688578291485
ATOM1-USD,2021-12-18,2.066908281271546,-0.38810310441378393,1072.4150642813736,21.753646850585938,44.542789459228516,2.0476010190460894
ATRI-USD,2021-12-18,0.035013187143686474,416.1964282545669,2885.4506159222597,0.06443404406309128,0.6563529968261719,10.18643182140635
AVA-USD,2021-12-18,0.28639763409716257,-231.98541951155005,1855.7267429323663,1.7630834579467773,6.247097015380859,3.543279240255592
AVAX-BTC,2021-12-18,0.00041386493156998,139.31887702895747,206.6508138460657,0.0024530026130378246,0.0024530026130378246,1.0
AVAX-USD,2021-12-18,21.045775484454758,207.50259732620611,307.74039315293356,114.18621826171875,134.53103637695312,1.178172273545336
1INCH-USD,2021-12-18,0.2840793242176657,-1011.793026516699,1098.1357416452474,2.557267189025879,5.674349784851074,2.2189115823335466
AAVE-USD,2021-12-18,75.04641849544475,-276.38245514288,154.44862192127667,191.50827026367188,632.2664794921875,3.3015100529166292
ABBC-USD,2021-12-18,0.07667829377988786,-4.585146649844285,62.627294465569584,0.17081673443317413,1.2908899784088135,7.5571634283514975
ACH-USD,2021-12-18,0.011873578698782274,-15.884944729201422,334.0241492787835,0.05902418866753578,0.15684500336647034,2.657300454393836
ACT-USD,2021-12-18,0.012582436241749461,481.79327283731874,29148.789447931456,0.006520543247461319,1.3813400268554688,211.8443164061942
ADA-BTC,2021-12-18,1.1318488122760118e-06,-131.90753313098327,1111.5228787573228,2.6867573978961445e-05,5.999999848427251e-05,2.2331751475311945
ADA-USD,2021-12-18,0.394330014413542,55.38848243385952,1058.9423658144021,1.253686785697937,2.9682390689849854,2.3676081640539457
ADK-USD,2021-12-18,0.6113777547448475,-160.05564294894853,1317.525619265931,0.5795506238937378,85.75920104980469,147.9753407452614
ADX-USD,2021-12-18,0.10364216146063542,80.90029844640631,304.5912645630395,0.556746780872345,3.2708499431610107,5.87493283398252
AE-USD,2021-12-18,0.12017894156626899,79.64591587885621,1363.9344626119357,0.14853538572788239,4.990970134735107,33.60121973816119
AEON-USD,2021-12-18,0.06015910227475535,321.06604703759024,4757.635900881225,0.20889760553836823,8.6012601852417,41.17452741056864
AION-USD,2021-12-18,0.08431240170209461,-357.582587750147,14239.021825350514,0.15103617310523987,10.523200035095215,69.67337571353055
ALGO-USD,2021-12-18,0.18663051373909165,121.30152422915987,131.09366445184025,1.3721575736999512,2.3794798851013184,1.7341156225120524
AMB-USD,2021-12-18,0.0076100358499851285,382.5832910109685,10017.948228944239,0.0327308289706707,1.6011899709701538,48.91993332661819
AMP1-USD,2021-12-18,0.007171680870864976,-12.521141567054894,32.15423878600192,0.048576001077890396,0.10895399749279022,2.242959384781082
ANKR-USD,2021-12-18,0.020087357293460797,109.86240843466022,888.4984004043176,0.1045447438955307,0.18830500543117523,1.8011905564505888
ANT-USD,2021-12-18,0.7492568096945228,24.051021311771017,80.49738532999552,5.824286460876465,13.09957504272461,2.2491295939371305
APL-USD,2021-12-18,0.00017535900932386998,-6.141982687516856,169.21690051094828,0.002423146739602089,0.009209999814629555,3.800842790124197
AR-USD,2021-12-18,10.802810415644936,145.5114459812072,177.14707535907,48.22118377685547,86.2794418334961,1.789243545591
ARDR-USD,2021-12-18,0.09093179932762169,176.39024502682838,597.5390833684121,0.23665621876716614,2.100980043411255,8.877772383739051
ARK-USD,2021-12-18,0.45145104883542475,266.5480565106507,2132.6836932663778,1.2769428491592407,10.28600025177002,8.055176673366772
ARRR-USD,2021-12-18,0.19140742074320793,-371.6919473798752,423.5021736139798,1.3073818683624268,13.031026840209961,9.967269055468924
ATOM1-USD,2021-12-18,2.066908281271546,-0.38810310441378393,1064.1889061175589,21.753646850585938,44.542789459228516,2.0476010190460894
ATRI-USD,2021-12-18,0.035013313940954395,388.8517201593684,3075.171453604759,0.06443147361278534,0.6563529968261719,10.186838202252908
AVA-USD,2021-12-18,0.28539193337398705,-230.09673033089558,1643.62531048325,1.7893918752670288,6.247097015380859,3.491184408361423
AVAX-BTC,2021-12-18,0.00041290984510475683,140.5347435388335,200.7472349216996,0.002436175476759672,0.002436175476759672,1.0
AVAX-USD,2021-12-18,21.052522403439315,201.4611099720776,312.1052264369701,114.99124145507812,134.53103637695312,1.1699242018315656
AXEL-USD,2021-12-18,0.009080787597550077,-62.67230711755716,1456.5305044882716,0.1747933328151703,0.32836300134658813,1.878578525039083
AXS-USD,2021-12-18,18.451830841268798,-847.4435869754145,2076.5169565750157,96.90418243408203,160.35926818847656,1.6548229824606293
BAL-USD,2021-12-18,6.542742094892241,-65.60973378735765,-19.800077344986946,18.106304168701172,38.44414138793945,2.123246192582723
BAND-USD,2021-12-18,1.808584077093889,-329.6861404925954,3548.5277799610203,5.193805694580078,21.105472564697266,4.063585317933934
BAT-USD,2021-12-18,0.24880267041270598,176.50014107244044,759.3676060036007,1.1892741918563843,1.7662999629974365,1.4851915353854188
BCD-USD,2021-12-18,0.657251396070187,227.54698667060595,2898.342895906675,1.2566567659378052,94.2217025756836,74.97807287526818
BCH-USD,2021-12-18,53.41910151068884,120.73045822323812,2153.154615075518,437.5211181640625,3923.070068359375,8.966584481273644
BCN-USD,2021-12-18,0.00012247934516204734,367.36329770205583,968.3828078288835,0.0002446204889565706,0.03013399988412857,123.18673718896251
BEAM-USD,2021-12-18,0.09909793142727548,-304.1898008592188,2366.322350095221,0.6503745913505554,2.9414210319519043,4.522656744390653
BEPRO-USD,2021-12-18,0.0017403627515733772,176.35041381145084,252.7463680290592,0.00600095558911562,0.028008000925183296,4.667256824227044
BHP-USD,2021-12-18,0.03317641521121728,-12.300172649473973,911.4104805018469,0.4468279182910919,1.7303999662399292,3.872631712131822
BIP-USD,2021-12-18,0.00031349258517691654,10.007673429128916,3702.944983273584,0.0034312966745346785,0.024163000285625458,7.041944366090766
BLOCK-USD,2021-12-18,0.45524210180416375,98.12343924130403,1038.6875542885466,0.9181679487228394,57.164100646972656,62.2588718398276
BNB-BTC,2021-12-18,0.00043934344033303704,40.549864618240704,571.0542203882673,0.011284487321972847,0.012114999815821648,1.0735977160638615
BNB-USD,2021-12-18,35.66668840827163,110.57585073722511,574.9730094434834,532.9925537109375,675.68408203125,1.267717676967209
BNT-USD,2021-12-18,0.3056724237654782,270.30957211710563,2623.202916341817,3.291025400161743,23.731000900268555,7.210822772471539
BSV-USD,2021-12-18,10.49816849580203,8.775838952491233,82.37472182524202,125.73536682128906,441.39434814453125,3.510502727302625
BTC-USD,2021-12-18,7583.485851840611,93.48100231119429,105.59572487629563,47045.10546875,67566.828125,1.4362137665921841
BTC2-USD,2021-12-18,0.20948201725667367,-3.627791783689638,83.64002435856438,0.610662043094635,2.3516290187835693,3.850950039184169
BTG-USD,2021-12-18,11.648247666251168,-136.59188607767695,105.45736130328471,41.38727951049805,500.1260070800781,12.084051259112577
BTM-USD,2021-12-18,0.013497551247219864,68.11336678981922,1635.8684724567179,0.03900006413459778,1.165910005569458,29.89507918616869
BTS-USD,2021-12-18,0.01771510129255426,133.22317773664528,466.8739692391269,0.03306864947080612,0.8918920159339905,26.970923524451045
BTT1-USD,2021-12-18,0.0003251167501435657,58.48214206858289,108.06427588164635,0.002747999969869852,0.01067699957638979,3.885371067487844
C98-USD,2021-12-18,0.40172398544349375,-946.235903576014,-422.8950183449716,2.0096795558929443,4.2145490646362305,2.0971249134111902
CAKE-USD,2021-12-18,1.931406294001843,-255.35761299529457,1010.1723222379004,12.796756744384766,20.40705108642578,1.5947049314179098
CCXX-USD,2021-12-18,3.9803690535472973,-443.20163470333165,-206.1666370317953,47.26750946044922,104.30064392089844,2.2066033330605523
CEL-USD,2021-12-18,0.4579436786528162,-108.64638111257257,419.1901017135387,3.7726945877075195,8.013615608215332,2.1241092863243964
CELO-USD,2021-12-18,1.4551715610727023,114.23473373856274,150.55042133431914,4.118083477020264,7.638002872467041,1.8547469751617804
CELR-USD,2021-12-18,0.02947644487635982,255.3232760730598,1012.8967528475554,0.07314006984233856,0.17510099709033966,2.394050176159102
CET-USD,2021-12-18,0.005987421778746149,28.87858122848983,329.68681574401944,0.07889191806316376,0.13788199424743652,1.7477328176638214
CHI-USD,2021-12-18,0.07877222704725426,251.07380912073398,639.5145665121105,0.4940519630908966,0.6983109712600708,1.4134362849026758
CHZ-USD,2021-12-18,0.07748154449010862,115.91463301134795,152.4495685351032,0.27227768301963806,0.7739160060882568,2.842377669389959
CKB-USD,2021-12-18,0.00439635956239318,212.9010521883262,983.3932255650357,0.019202981144189835,0.04175800085067749,2.1745582384905915
CLV-USD,2021-12-18,0.11639957049708005,-725.5072083050435,-326.0597578004382,0.7955681681632996,1.4211180210113525,1.7862932151901427
CMT1-USD,2021-12-18,0.004092451946067823,-950.1707781133708,30973.68841689224,0.006112788338214159,0.5626749992370605,92.04882749161983
COLX-USD,2021-12-18,0.0005875798493178023,24.510136578568176,233.49784465563977,0.00047050966531969607,0.018876999616622925,40.12032272237514
COMP-USD,2021-12-18,194.16699783575035,-851876636923.6914,1436370666471.749,1.3657108866027556e-07,854.4813842773438,6256678427.766584
COTI-USD,2021-12-18,0.039727146328066405,8.411841389008856,1574.9940474278799,0.31702515482902527,0.6499980092048645,2.050304208684685
CRO-USD,2021-12-18,0.15979509274231762,-119.50723696877623,660.4809939846007,0.536896288394928,0.900518000125885,1.6772662050207463
CRU-USD,2021-12-18,2.8427449831089833,-972.1967448714524,13333.29239465632,9.854920387268066,154.72361755371094,15.700138760492075
CRV-USD,2021-12-18,0.8758221315123746,185.26348537281305,406.7691436759758,4.364480972290039,5.91639518737793,1.3555781832801994
CTC1-USD,2021-12-18,2.1585443336600663,-36059.25743713193,481431.56694253476,0.0027749999426305294,8.38145923614502,3020.3457331245604
CTSI-USD,2021-12-18,0.17107105781589116,115.48980764922732,137.06815817896637,0.6748983860015869,1.418254017829895,2.101433411675932
CTXC-USD,2021-12-18,0.18352054760536438,-22.60468979938377,20.954447109773653,0.5276188850402832,2.340859889984131,4.436649173020803
CUDOS-USD,2021-12-18,0.00443203628973792,-1096.3623546249823,3897.523085661324,0.030057411640882492,0.056255001574754715,1.8715850269102898
CUT-USD,2021-12-18,0.013477187031585106,101.98596601056975,1079.139108936108,0.2177521139383316,0.41632500290870667,1.9119217507418174
CVC-USD,2021-12-18,0.10698159208691907,179.62387760324958,1326.1108850538599,0.33328795433044434,1.347890019416809,4.044220626348888
DAG-USD,2021-12-18,0.033009734110393034,3.7992641713255226,907.5283722034042,0.14942000806331635,0.4501369893550873,3.0125616722249333
DAI1-USD,2021-12-18,0.003894734473491901,-0.6347370715050205,0.5945349342447059,0.9984210133552551,1.0929510593414307,1.094679543721242
DASH-USD,2021-12-18,89.1716934155161,76.17788761072988,295.43940379098973,131.510986328125,1550.8499755859375,11.79255071296102
DCN-USD,2021-12-18,0.00012077266064299501,529.8792263272103,8793.802917478917,2.0300742107792757e-05,0.00583899999037385,287.6249527908863
DCR-USD,2021-12-18,21.510707669194716,48.20057044035624,106.06844767744205,64.5282974243164,246.90469360351562,3.826301071915059
DERO-USD,2021-12-18,5.866819366612303,296.3778286024999,312.73077551096316,10.945735931396484,25.585580825805664,2.337492973169269
DFI-USD,2021-12-18,0.7699999525060301,74.37195813968059,108.87685327411556,3.740432024002075,5.476743221282959,1.4642007089392626
DGB-USD,2021-12-18,0.010181613476262705,38.790880378977796,91.75699799640964,0.03533085808157921,0.1571349948644638,4.447528404253244
DGD-USD,2021-12-18,51.48882042983515,114.45195073513759,294.71295514668014,729.38525390625,920.7476806640625,1.262361249741428
DIVI-USD,2021-12-18,0.02285439480639835,106.13240938573227,979.819585120941,0.08920272439718246,0.14229199290275574,1.5951529940855722
DMCH-USD,2021-12-18,0.06573969231658533,-96.5582282712427,5396.053057892853,0.3118341267108917,1.811357021331787,5.808719656303481
DMD-USD,2021-12-18,0.7526189437442177,39.029337298131004,269.3678270732868,2.327235460281372,32.02000045776367,13.758814268794412
DNA1-USD,2021-12-18,0.00013448228920976102,-202.617240639466,26914.764163997563,0.00035317116999067366,0.034356001764535904,97.2786135556964
DNT-USD,2021-12-18,0.009617124161485623,14.935899889257165,899.8223499406615,0.13661038875579834,0.4032599925994873,2.9518984337299985
DOGE-USD,2021-12-18,0.07386370711599578,240.97318192063338,761.5344506268283,0.17202773690223694,0.684777021408081,3.9806198334006955
DOT1-BTC,2021-12-18,0.00012102722562528586,79.64984554113141,109.22263880015986,0.0005460000247694552,0.0009609999833628535,1.760073149756045
DOT1-USD,2021-12-18,9.763259580297676,143.63969585361804,190.75074765229178,26.04307746887207,53.88173294067383,2.0689464601514875
DTEP-USD,2021-12-18,0.0568896899261248,94.03942424785198,128.35384543419153,0.1493951827287674,0.331479012966156,2.218806570008142
EGLD-USD,2021-12-18,90.03539996672386,233.59197317758972,1269.343323894155,254.99671936035156,490.3490905761719,1.9229623495007768
ELA-USD,2021-12-18,0.9495153822316511,102.12193337394342,569.9731302294965,2.715561866760254,89.11260223388672,32.81553012091774
EMC2-USD,2021-12-18,0.18468557820448736,488.90027559603516,10309.045236898774,0.03231596201658249,2.557270050048828,79.13334124902735
ENJ-USD,2021-12-18,0.7070171233910164,85.462011069504,892.1343177141852,2.428635358810425,4.685819149017334,1.9294041536612172
